Format Version,1.23,Take Name,Take 2023-04-19 05.19.59 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2023-04-19 05.20.00.435 오후,Capture Start Frame,243691,Total Frames in Take,1760,Total Exported Frames,1760,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6,0.050000,0.002549,0.042002,-0.659889,-0.750184,-0.004389,0.460451,0.212679,0.000833,0.094672,0.467033,0.219965,0.949863,-0.041365,0.500145,0.211792,0.640059,0.000133,0.427651,0.209535,0.816866,-0.070994,0.446973,0.209422,0.728298,0.009231,-0.760816,-0.648463,-0.023851,-0.163428,0.057488,0.346834,0.000829,-0.202404,0.045960,0.351556,0.893004,-0.138356,0.059224,0.347041,0.944220,-0.104385,0.099629,0.324328,0.786879,-0.109404,0.004291,0.383067,0.922965,-0.167983,0.099929,0.320158,0.965033,-0.216238,0.087295,0.325545,0.000000,-0.205223,0.006092,0.376145,0.886574,0.266122,0.743646,0.513725,0.335048,0.038128,0.110875,0.065906,0.000914,0.135341,0.189581,0.051628,0.695520,0.174271,0.218724,0.039277,0.948549,0.194159,0.270273,0.020109,0.597055,0.258760,0.246655,0.024858,0.845436,0.135495,0.189491,0.050352,0.174185,0.218760,0.039070,0.194106,0.270192,0.021640,0.258618,0.246740,0.025582,-0.215650,0.100724,0.317106,0.094626,0.466847,0.219999,-0.041599,0.500347,0.210369,0.000241,0.427905,0.210305,-0.070783,0.446734,0.210463,-0.202516,0.046189,0.351217,-0.138477,0.059158,0.347214,-0.104261,0.099587,0.325165,-0.109328,0.004540,0.383225,-0.167972,0.099967,0.320028,-0.205178,0.005751,0.375840
7,0.058333,0.002222,0.042303,-0.659852,-0.750200,-0.004396,0.460467,0.212644,0.000828,0.094665,0.467038,0.219938,0.952250,-0.041371,0.500164,0.211792,0.646176,0.000124,0.427671,0.209472,0.791652,-0.071002,0.446995,0.209375,0.766921,0.009229,-0.760810,-0.648470,-0.023858,-0.163425,0.057495,0.346849,0.000831,-0.202402,0.045967,0.351570,0.892382,-0.138353,0.059230,0.347056,0.947186,-0.104382,0.099635,0.324345,0.781733,-0.109402,0.004296,0.383082,0.922396,-0.167979,0.099937,0.320174,0.957736,-0.216235,0.087303,0.325560,0.000000,-0.205221,0.006099,0.376159,0.887258,0.264753,0.744063,0.513119,0.336131,0.038138,0.110852,0.065890,0.000913,0.135328,0.189590,0.051624,0.695387,0.174266,0.218726,0.039285,0.946142,0.194162,0.270236,0.020019,0.592628,0.258769,0.246679,0.024991,0.848016,0.135484,0.189507,0.050419,0.174186,0.218744,0.039086,0.194119,0.270191,0.021648,0.258619,0.246745,0.025577,-0.215651,0.100726,0.317128,0.094623,0.466858,0.219985,-0.041593,0.500372,0.210410,0.000240,0.427911,0.210261,-0.070826,0.446761,0.210260,-0.202516,0.046199,0.351226,-0.138475,0.059165,0.347216,-0.104251,0.099597,0.325207,-0.109328,0.004548,0.383248,-0.167979,0.099967,0.320008,-0.205170,0.005757,0.375868
8,0.066667,0.002022,0.042328,-0.659852,-0.750199,-0.004389,0.460452,0.212622,0.000826,0.094673,0.467023,0.219896,0.952250,-0.041365,0.500149,0.211792,0.646176,0.000131,0.427657,0.209438,0.791652,-0.070995,0.446980,0.209363,0.766921,0.009272,-0.760761,-0.648526,-0.023888,-0.163427,0.057494,0.346845,0.000830,-0.202404,0.045964,0.351561,0.892382,-0.138355,0.059229,0.347055,0.947186,-0.104383,0.099639,0.324353,0.781733,-0.109406,0.004291,0.383075,0.922396,-0.167980,0.099939,0.320176,0.957736,-0.216236,0.087303,0.325555,0.000000,-0.205225,0.006092,0.376143,0.887258,0.266970,0.743230,0.514300,0.334414,0.038120,0.110856,0.065816,0.000917,0.135351,0.189551,0.051591,0.695387,0.174279,0.218703,0.039256,0.946142,0.194166,0.270285,0.020176,0.592628,0.258762,0.246628,0.024794,0.848016,0.135493,0.189472,0.050340,0.174188,0.218737,0.039043,0.194120,0.270174,0.021652,0.258629,0.246734,0.025522,-0.215646,0.100726,0.317118,0.094635,0.466837,0.219990,-0.041598,0.500336,0.210385,0.000255,0.427904,0.210210,-0.070821,0.446764,0.210265,-0.202513,0.046200,0.351233,-0.138475,0.059158,0.347210,-0.104259,0.099596,0.325189,-0.109331,0.004547,0.383254,-0.167979,0.099971,0.320010,-0.205175,0.005750,0.375848
9,0.075000,0.002922,0.042372,-0.659876,-0.750173,-0.004418,0.460461,0.212609,0.000833,0.094635,0.467040,0.219998,0.951605,-0.041392,0.500156,0.211680,0.672645,0.000106,0.427661,0.209472,0.787430,-0.071020,0.446985,0.209283,0.731721,0.009280,-0.760750,-0.648538,-0.023923,-0.163426,0.057493,0.346843,0.000831,-0.202404,0.045964,0.351555,0.895955,-0.138354,0.059228,0.347054,0.947776,-0.104379,0.099637,0.324355,0.789707,-0.109409,0.004287,0.383074,0.919398,-0.167976,0.099939,0.320174,0.962505,-0.216233,0.087305,0.325549,0.000000,-0.205227,0.006091,0.376136,0.884966,0.265266,0.743887,0.513327,0.335799,0.038123,0.110857,0.065827,0.000915,0.135331,0.189573,0.051564,0.693533,0.174271,0.218707,0.039223,0.943546,0.194171,0.270228,0.019993,0.595059,0.258773,0.246643,0.024891,0.839151,0.135491,0.189490,0.050351,0.174185,0.218727,0.039015,0.194124,0.270180,0.021612,0.258627,0.246712,0.025513,-0.215650,0.100727,0.317138,0.094550,0.466872,0.219956,-0.041593,0.500335,0.210399,0.000252,0.427888,0.210279,-0.070822,0.446773,0.210317,-0.202511,0.046200,0.351229,-0.138478,0.059161,0.347208,-0.104257,0.099594,0.325186,-0.109330,0.004541,0.383257,-0.167968,0.099971,0.320028,-0.205181,0.005748,0.375832
10,0.083333,0.002489,0.041865,-0.659891,-0.750190,-0.004386,0.460454,0.212673,0.000833,0.094676,0.467037,0.219931,0.951605,-0.041364,0.500148,0.211794,0.672645,0.000134,0.427654,0.209532,0.787430,-0.070992,0.446976,0.209437,0.731721,0.009261,-0.760837,-0.648438,-0.023871,-0.163428,0.057492,0.346847,0.000831,-0.202405,0.045963,0.351567,0.895955,-0.138356,0.059228,0.347055,0.947776,-0.104385,0.099632,0.324342,0.789707,-0.109405,0.004298,0.383087,0.919398,-0.167982,0.099931,0.320168,0.962505,-0.216238,0.087297,0.325552,0.000000,-0.205224,0.006097,0.376158,0.884966,0.264891,0.743937,0.513255,0.336096,0.038125,0.110826,0.065763,0.000913,0.135326,0.189557,0.051529,0.693533,0.174268,0.218693,0.039201,0.943546,0.194170,0.270208,0.019958,0.595059,0.258774,0.246640,0.024917,0.839151,0.135483,0.189472,0.050330,0.174184,0.218720,0.039011,0.194122,0.270164,0.021632,0.258631,0.246704,0.025488,-0.215642,0.100727,0.317139,0.094630,0.466852,0.219988,-0.041588,0.500350,0.210397,0.000237,0.427909,0.210270,-0.070784,0.446733,0.210455,-0.202516,0.046192,0.351224,-0.138470,0.059173,0.347244,-0.104266,0.099585,0.325194,-0.109331,0.004546,0.383245,-0.167972,0.099968,0.320032,-0.205176,0.005757,0.375851
11,0.091667,0.002545,0.042197,-0.659925,-0.750142,-0.004392,0.460445,0.212647,0.000832,0.094666,0.467037,0.219963,0.952403,-0.041373,0.500136,0.211760,0.646375,0.000135,0.427648,0.209496,0.794439,-0.070994,0.446961,0.209367,0.759898,0.009294,-0.760732,-0.648560,-0.023898,-0.163428,0.057496,0.346845,0.000829,-0.202405,0.045964,0.351557,0.893566,-0.138356,0.059232,0.347056,0.943763,-0.104384,0.099644,0.324359,0.792577,-0.109407,0.004291,0.383073,0.919378,-0.167980,0.099943,0.320179,0.960859,-0.216236,0.087306,0.325554,0.000000,-0.205226,0.006090,0.376136,0.888158,0.265817,0.743712,0.513566,0.335385,0.038116,0.110850,0.065821,0.000916,0.135337,0.189551,0.051555,0.694934,0.174274,0.218686,0.039211,0.955057,0.194173,0.270223,0.020021,0.598814,0.258771,0.246610,0.024831,0.829403,0.135488,0.189470,0.050347,0.174186,0.218719,0.039058,0.194133,0.270150,0.021623,0.258629,0.246698,0.025492,-0.215656,0.100730,0.317091,0.094625,0.466855,0.220004,-0.041592,0.500342,0.210377,0.000250,0.427893,0.210272,-0.070820,0.446724,0.210282,-0.202514,0.046194,0.351216,-0.138474,0.059162,0.347234,-0.104261,0.099598,0.325178,-0.109331,0.004549,0.383250,-0.167976,0.099982,0.320027,-0.205177,0.005751,0.375848
12,0.100000,0.002137,0.042120,-0.659885,-0.750182,-0.004384,0.460456,0.212670,0.000832,0.094679,0.467036,0.219925,0.952403,-0.041363,0.500150,0.211828,0.646375,0.000137,0.427660,0.209500,0.794439,-0.070990,0.446979,0.209428,0.759898,0.009205,-0.760794,-0.648490,-0.023848,-0.163428,0.057490,0.346845,0.000832,-0.202405,0.045963,0.351567,0.893566,-0.138356,0.059225,0.347051,0.943763,-0.104385,0.099630,0.324340,0.792577,-0.109404,0.004288,0.383072,0.919378,-0.167982,0.099933,0.320172,0.960859,-0.216238,0.087300,0.325559,0.000000,-0.205224,0.006093,0.376154,0.888158,0.266056,0.743547,0.513747,0.335286,0.038092,0.110844,0.065766,0.000916,0.135328,0.189532,0.051533,0.694934,0.174269,0.218666,0.039201,0.955057,0.194176,0.270211,0.020040,0.598814,0.258770,0.246582,0.024823,0.829403,0.135483,0.189461,0.050338,0.174178,0.218693,0.039045,0.194135,0.270136,0.021591,0.258632,0.246668,0.025492,-0.215647,0.100724,0.317121,0.094632,0.466856,0.220000,-0.041592,0.500375,0.210384,0.000237,0.427896,0.210185,-0.070780,0.446730,0.210478,-0.202525,0.046191,0.351206,-0.138477,0.059166,0.347224,-0.104266,0.099579,0.325180,-0.109321,0.004551,0.383274,-0.167971,0.099972,0.320031,-0.205175,0.005744,0.375836
13,0.108333,0.002616,0.042221,-0.659881,-0.750178,-0.004406,0.460459,0.212600,0.000828,0.094651,0.467039,0.219928,0.951420,-0.041382,0.500154,0.211705,0.658316,0.000117,0.427660,0.209452,0.785408,-0.071010,0.446982,0.209313,0.795992,0.009313,-0.760742,-0.648546,-0.023942,-0.163436,0.057487,0.346819,0.000829,-0.202414,0.045957,0.351529,0.906099,-0.138364,0.059223,0.347032,0.943753,-0.104389,0.099633,0.324337,0.787985,-0.109421,0.004282,0.383054,0.939061,-0.167985,0.099934,0.320151,0.966931,-0.216242,0.087298,0.325523,0.000000,-0.205239,0.006083,0.376108,0.890708,0.266844,0.743382,0.513950,0.334712,0.038078,0.110881,0.065801,0.000916,0.135334,0.189536,0.051531,0.704287,0.174273,0.218666,0.039180,0.951706,0.194180,0.270225,0.020058,0.624632,0.258768,0.246555,0.024717,0.816349,0.135482,0.189467,0.050360,0.174182,0.218695,0.039013,0.194143,0.270130,0.021556,0.258636,0.246658,0.025432,-0.215647,0.100725,0.317133,0.094624,0.466856,0.219988,-0.041598,0.500339,0.210368,0.000240,0.427910,0.210264,-0.070870,0.446762,0.210087,-0.202507,0.046201,0.351258,-0.138479,0.059168,0.347218,-0.104267,0.099586,0.325175,-0.109368,0.004508,0.383128,-0.167974,0.099973,0.320026,-0.205180,0.005750,0.375831
14,0.116667,0.002724,0.042869,-0.659855,-0.750164,-0.004430,0.460454,0.212559,0.000837,0.094619,0.467027,0.220003,0.951420,-0.041405,0.500151,0.211651,0.658316,0.000095,0.427658,0.209394,0.785408,-0.071031,0.446982,0.209189,0.795992,0.009250,-0.760788,-0.648495,-0.023871,-0.163429,0.057490,0.346857,0.000828,-0.202406,0.045961,0.351576,0.906099,-0.138357,0.059226,0.347065,0.943753,-0.104385,0.099633,0.324358,0.787985,-0.109407,0.004290,0.383089,0.939061,-0.167983,0.099933,0.320184,0.966931,-0.216239,0.087299,0.325567,0.000000,-0.205226,0.006091,0.376161,0.890708,0.265134,0.744120,0.512924,0.336005,0.038107,0.110858,0.065884,0.000915,0.135328,0.189544,0.051547,0.704287,0.174273,0.218658,0.039179,0.951706,0.194183,0.270157,0.019897,0.624632,0.258781,0.246566,0.024824,0.816349,0.135482,0.189459,0.050349,0.174192,0.218683,0.038958,0.194145,0.270100,0.021481,0.258631,0.246638,0.025441,-0.215656,0.100727,0.317122,0.094545,0.466855,0.219981,-0.041591,0.500335,0.210397,0.000238,0.427893,0.210206,-0.070868,0.446757,0.210108,-0.202514,0.046199,0.351261,-0.138476,0.059171,0.347262,-0.104263,0.099584,0.325196,-0.109330,0.004542,0.383256,-0.167976,0.099967,0.320026,-0.205180,0.005742,0.375835
15,0.125000,0.002057,0.042424,-0.659866,-0.750182,-0.004403,0.460462,0.212612,0.000827,0.094657,0.467036,0.219905,0.950135,-0.041381,0.500157,0.211777,0.646508,0.000119,0.427667,0.209426,0.794607,-0.071008,0.446988,0.209339,0.798297,0.009244,-0.760786,-0.648498,-0.023855,-0.163428,0.057494,0.346847,0.000828,-0.202405,0.045964,0.351566,0.897347,-0.138356,0.059229,0.347054,0.944906,-0.104386,0.099637,0.324346,0.790182,-0.109404,0.004294,0.383076,0.922020,-0.167983,0.099937,0.320175,0.964087,-0.216238,0.087302,0.325558,0.000000,-0.205223,0.006094,0.376152,0.884456,0.265900,0.743788,0.513377,0.335440,0.038095,0.110853,0.065764,0.000917,0.135334,0.189523,0.051457,0.700150,0.174278,0.218643,0.039097,0.963660,0.194187,0.270168,0.019887,0.596739,0.258780,0.246540,0.024695,0.825987,0.135486,0.189446,0.050270,0.174185,0.218677,0.038990,0.194148,0.270098,0.021498,0.258641,0.246632,0.025370,-0.215655,0.100727,0.317122,0.094627,0.466857,0.219987,-0.041595,0.500378,0.210397,0.000240,0.427898,0.210205,-0.070872,0.446751,0.210098,-0.202514,0.046198,0.351247,-0.138479,0.059170,0.347227,-0.104264,0.099590,0.325175,-0.109327,0.004545,0.383244,-0.167970,0.099975,0.320037,-0.205175,0.005751,0.375845
16,0.133333,0.002071,0.043307,-0.659803,-0.750187,-0.004428,0.460456,0.212575,0.000840,0.094623,0.467012,0.220008,0.953362,-0.041400,0.500156,0.211736,0.661468,0.000095,0.427665,0.209358,0.779595,-0.071030,0.446992,0.209197,0.761519,0.009304,-0.760778,-0.648505,-0.023922,-0.163435,0.057483,0.346822,0.000830,-0.202412,0.045953,0.351535,0.901022,-0.138363,0.059219,0.347034,0.942923,-0.104389,0.099627,0.324333,0.779634,-0.109417,0.004283,0.383060,0.941788,-0.167985,0.099927,0.320150,0.967043,-0.216242,0.087291,0.325525,0.000000,-0.205235,0.006082,0.376119,0.893614,0.266074,0.743846,0.513309,0.335280,0.038098,0.110870,0.065900,0.000917,0.135339,0.189530,0.051549,0.685628,0.174279,0.218646,0.039171,0.936951,0.194185,0.270170,0.019952,0.621550,0.258778,0.246535,0.024728,0.821823,0.135487,0.189449,0.050302,0.174189,0.218673,0.038936,0.194144,0.270078,0.021463,0.258633,0.246628,0.025419,-0.215656,0.100720,0.317122,0.094554,0.466841,0.219981,-0.041596,0.500369,0.210413,0.000237,0.427895,0.210197,-0.070868,0.446751,0.210106,-0.202518,0.046189,0.351234,-0.138474,0.059166,0.347226,-0.104259,0.099588,0.325204,-0.109369,0.004503,0.383119,-0.167977,0.099963,0.320024,-0.205167,0.005757,0.375853
17,0.141667,0.002850,0.042587,-0.659917,-0.750125,-0.004425,0.460444,0.212594,0.000841,0.094626,0.467034,0.220009,0.953362,-0.041404,0.500135,0.211673,0.661468,0.000104,0.427646,0.209446,0.779595,-0.071024,0.446961,0.209248,0.761519,0.009189,-0.760815,-0.648466,-0.023840,-0.163428,0.057496,0.346854,0.000830,-0.202405,0.045969,0.351578,0.901022,-0.138356,0.059230,0.347058,0.942923,-0.104385,0.099633,0.324344,0.779634,-0.109404,0.004295,0.383082,0.941788,-0.167982,0.099937,0.320178,0.967043,-0.216238,0.087305,0.325568,0.000000,-0.205224,0.006101,0.376167,0.893614,0.269069,0.742730,0.514829,0.333023,0.038044,0.110905,0.065753,0.000919,0.135350,0.189493,0.051448,0.685628,0.174280,0.218625,0.039073,0.936951,0.194181,0.270241,0.020099,0.621550,0.258755,0.246465,0.024402,0.821823,0.135482,0.189439,0.050261,0.174190,0.218667,0.038894,0.194143,0.270073,0.021439,0.258639,0.246615,0.025312,-0.215653,0.100726,0.317137,0.094547,0.466859,0.220001,-0.041593,0.500326,0.210379,0.000234,0.427892,0.210205,-0.070830,0.446720,0.210292,-0.202514,0.046205,0.351246,-0.138473,0.059172,0.347242,-0.104270,0.099585,0.325161,-0.109320,0.004554,0.383287,-0.167975,0.099968,0.320022,-0.205180,0.005754,0.375845
18,0.150000,0.002418,0.041842,-0.659920,-0.750166,-0.004392,0.460441,0.212676,0.000832,0.094670,0.467031,0.219921,0.949649,-0.041373,0.500133,0.211804,0.643452,0.000131,0.427642,0.209531,0.806937,-0.070998,0.446958,0.209447,0.728651,0.009346,-0.760654,-0.648649,-0.023954,-0.163436,0.057491,0.346821,0.000828,-0.202414,0.045958,0.351525,0.902783,-0.138364,0.059227,0.347036,0.942922,-0.104389,0.099645,0.324354,0.791195,-0.109420,0.004278,0.383045,0.941807,-0.167985,0.099944,0.320165,0.969723,-0.216242,0.087305,0.325530,0.000000,-0.205238,0.006078,0.376094,0.891122,0.265670,0.744084,0.512979,0.335575,0.038105,0.110860,0.065848,0.000915,0.135337,0.189523,0.051455,0.690516,0.174278,0.218633,0.039064,0.952806,0.194184,0.270138,0.019796,0.595188,0.258778,0.246522,0.024632,0.814154,0.135490,0.189446,0.050229,0.174194,0.218658,0.038896,0.194139,0.270068,0.021413,0.258632,0.246617,0.025355,-0.215650,0.100734,0.317128,0.094625,0.466846,0.219984,-0.041599,0.500329,0.210409,0.000230,0.427901,0.210252,-0.070784,0.446717,0.210484,-0.202516,0.046198,0.351237,-0.138474,0.059173,0.347229,-0.104264,0.099600,0.325179,-0.109374,0.004500,0.383099,-0.167970,0.099984,0.320051,-0.205180,0.005742,0.375823
19,0.158333,0.002326,0.042313,-0.659902,-0.750156,-0.004408,0.460437,0.212599,0.000818,0.094651,0.467022,0.219907,0.949649,-0.041387,0.500130,0.211735,0.643452,0.000117,0.427641,0.209432,0.806937,-0.071011,0.446957,0.209321,0.728651,0.009246,-0.760754,-0.648535,-0.023892,-0.163429,0.057490,0.346842,0.000832,-0.202406,0.045962,0.351558,0.902783,-0.138357,0.059225,0.347051,0.942922,-0.104384,0.099633,0.324349,0.791195,-0.109409,0.004284,0.383069,0.941807,-0.167980,0.099936,0.320174,0.969723,-0.216237,0.087302,0.325553,0.000000,-0.205228,0.006089,0.376139,0.891122,0.264941,0.744303,0.512677,0.336127,0.038118,0.110838,0.065803,0.000916,0.135335,0.189521,0.051419,0.690516,0.174279,0.218630,0.039034,0.952806,0.194186,0.270116,0.019716,0.595188,0.258785,0.246535,0.024668,0.814154,0.135492,0.189434,0.050212,0.174190,0.218664,0.038900,0.194144,0.270068,0.021345,0.258642,0.246601,0.025252,-0.215647,0.100729,0.317139,0.094617,0.466847,0.219981,-0.041600,0.500326,0.210396,0.000247,0.427864,0.210211,-0.070877,0.446747,0.210085,-0.202517,0.046205,0.351236,-0.138479,0.059158,0.347213,-0.104262,0.099588,0.325192,-0.109329,0.004545,0.383264,-0.167972,0.099969,0.320030,-0.205182,0.005737,0.375813
20,0.166667,0.002634,0.042681,-0.659938,-0.750102,-0.004429,0.460438,0.212614,0.000844,0.094622,0.467032,0.220018,0.951188,-0.041412,0.500126,0.211716,0.666221,0.000102,0.427642,0.209451,0.790940,-0.071028,0.446951,0.209272,0.725131,0.009297,-0.760824,-0.648452,-0.023877,-0.163426,0.057494,0.346845,0.000827,-0.202403,0.045963,0.351562,0.894580,-0.138354,0.059231,0.347055,0.947095,-0.104384,0.099638,0.324346,0.783926,-0.109403,0.004301,0.383087,0.922656,-0.167980,0.099934,0.320168,0.960626,-0.216236,0.087297,0.325548,0.000000,-0.205222,0.006096,0.376152,0.888840,0.265232,0.744208,0.512843,0.335854,0.038124,0.110841,0.065871,0.000918,0.135340,0.189525,0.051487,0.695556,0.174279,0.218639,0.039100,0.942926,0.194181,0.270136,0.019807,0.612229,0.258780,0.246546,0.024707,0.830846,0.135494,0.189441,0.050282,0.174192,0.218667,0.038891,0.194146,0.270071,0.021356,0.258627,0.246624,0.025361,-0.215653,0.100722,0.317105,0.094540,0.466857,0.219992,-0.041604,0.500321,0.210409,0.000241,0.427885,0.210239,-0.070835,0.446710,0.210327,-0.202515,0.046192,0.351227,-0.138473,0.059167,0.347218,-0.104260,0.099593,0.325200,-0.109330,0.004552,0.383252,-0.167976,0.099969,0.320014,-0.205165,0.005762,0.375864
21,0.175000,0.002199,0.043038,-0.659929,-0.750091,-0.004432,0.460430,0.212583,0.000842,0.094619,0.467020,0.219991,0.951188,-0.041417,0.500118,0.211731,0.666221,0.000100,0.427638,0.209383,0.790940,-0.071031,0.446944,0.209228,0.725131,0.009258,-0.760737,-0.648554,-0.023898,-0.163429,0.057491,0.346847,0.000828,-0.202407,0.045962,0.351562,0.894580,-0.138357,0.059226,0.347057,0.947095,-0.104384,0.099636,0.324358,0.783926,-0.109410,0.004284,0.383073,0.922656,-0.167981,0.099938,0.320181,0.960626,-0.216237,0.087304,0.325559,0.000000,-0.205229,0.006088,0.376141,0.888840,0.267483,0.743407,0.513931,0.334177,0.038084,0.110890,0.065836,0.000921,0.135351,0.189516,0.051475,0.695556,0.174283,0.218638,0.039085,0.942926,0.194182,0.270202,0.019968,0.612229,0.258768,0.246503,0.024516,0.830846,0.135487,0.189445,0.050241,0.174190,0.218667,0.038858,0.194139,0.270075,0.021365,0.258634,0.246621,0.025301,-0.215650,0.100730,0.317127,0.094541,0.466847,0.219982,-0.041620,0.500307,0.210407,0.000240,0.427872,0.210167,-0.070834,0.446719,0.210273,-0.202516,0.046199,0.351229,-0.138481,0.059167,0.347214,-0.104260,0.099596,0.325216,-0.109334,0.004530,0.383234,-0.167973,0.099966,0.320026,-0.205180,0.005747,0.375848
22,0.183333,0.003389,0.042217,-0.660015,-0.750058,-0.004440,0.460461,0.212591,0.000831,0.094608,0.467079,0.220013,0.953980,-0.041427,0.500144,0.211611,0.694518,0.000096,0.427661,0.209486,0.786813,-0.071036,0.446961,0.209252,0.782428,0.009239,-0.760811,-0.648468,-0.023873,-0.163429,0.057495,0.346842,0.000827,-0.202407,0.045967,0.351562,0.895985,-0.138357,0.059230,0.347050,0.945214,-0.104385,0.099634,0.324339,0.788812,-0.109408,0.004296,0.383077,0.924508,-0.167982,0.099936,0.320167,0.967194,-0.216239,0.087303,0.325550,0.000000,-0.205227,0.006098,0.376150,0.888120,0.265785,0.744053,0.513048,0.335449,0.038107,0.110862,0.065833,0.000918,0.135337,0.189527,0.051438,0.695715,0.174275,0.218641,0.039045,0.948202,0.194176,0.270151,0.019787,0.623513,0.258772,0.246532,0.024600,0.831630,0.135485,0.189445,0.050233,0.174187,0.218669,0.038860,0.194142,0.270073,0.021290,0.258626,0.246618,0.025252,-0.215654,0.100723,0.317114,0.094544,0.466908,0.219997,-0.041605,0.500324,0.210416,0.000228,0.427894,0.210296,-0.070882,0.446741,0.210079,-0.202517,0.046196,0.351233,-0.138479,0.059158,0.347218,-0.104264,0.099592,0.325174,-0.109334,0.004545,0.383231,-0.167968,0.099977,0.320043,-0.205176,0.005765,0.375856
23,0.191667,0.002522,0.042168,-0.659901,-0.750164,-0.004409,0.460434,0.212600,0.000818,0.094650,0.467020,0.219909,0.953980,-0.041387,0.500127,0.211715,0.694518,0.000115,0.427636,0.209449,0.786813,-0.071012,0.446954,0.209326,0.782428,0.009294,-0.760733,-0.648556,-0.023958,-0.163434,0.057482,0.346827,0.000829,-0.202413,0.045954,0.351536,0.895985,-0.138362,0.059217,0.347040,0.945214,-0.104385,0.099626,0.324346,0.788812,-0.109421,0.004273,0.383060,0.924508,-0.167981,0.099930,0.320160,0.967194,-0.216238,0.087297,0.325531,0.000000,-0.205239,0.006080,0.376114,0.888120,0.265323,0.744240,0.512795,0.335785,0.038106,0.110858,0.065860,0.000915,0.135325,0.189535,0.051452,0.695715,0.174264,0.218646,0.039056,0.948202,0.194165,0.270142,0.019757,0.623513,0.258764,0.246546,0.024642,0.831630,0.135477,0.189452,0.050233,0.174179,0.218672,0.038849,0.194126,0.270076,0.021335,0.258619,0.246621,0.025251,-0.215646,0.100721,0.317140,0.094623,0.466843,0.220011,-0.041603,0.500328,0.210352,0.000240,0.427864,0.210198,-0.070882,0.446739,0.210089,-0.202516,0.046190,0.351229,-0.138479,0.059158,0.347216,-0.104260,0.099579,0.325163,-0.109369,0.004500,0.383138,-0.167970,0.099969,0.320040,-0.205172,0.005753,0.375866
24,0.200000,0.002337,0.042845,-0.659923,-0.750107,-0.004429,0.460424,0.212594,0.000843,0.094623,0.467013,0.219988,0.951217,-0.041412,0.500114,0.211727,0.655651,0.000102,0.427630,0.209409,0.779041,-0.071028,0.446940,0.209253,0.733086,0.009261,-0.760794,-0.648488,-0.023873,-0.163432,0.057493,0.346833,0.000829,-0.202409,0.045963,0.351550,0.895192,-0.138360,0.059228,0.347041,0.942236,-0.104388,0.099636,0.324334,0.789217,-0.109409,0.004294,0.383066,0.923896,-0.167985,0.099935,0.320159,0.961339,-0.216241,0.087300,0.325541,0.000000,-0.205228,0.006093,0.376137,0.885481,0.265093,0.744302,0.512750,0.335899,0.038116,0.110835,0.065831,0.000916,0.135321,0.189529,0.051429,0.689736,0.174258,0.218644,0.039036,0.957824,0.194154,0.270137,0.019726,0.614128,0.258756,0.246558,0.024641,0.842857,0.135476,0.189437,0.050201,0.174170,0.218681,0.038897,0.194114,0.270080,0.021268,0.258610,0.246625,0.025249,-0.215653,0.100730,0.317114,0.094547,0.466836,0.219960,-0.041621,0.500310,0.210380,0.000250,0.427872,0.210246,-0.070839,0.446708,0.210278,-0.202517,0.046194,0.351218,-0.138477,0.059174,0.347232,-0.104269,0.099588,0.325167,-0.109334,0.004542,0.383226,-0.167978,0.099970,0.320009,-0.205180,0.005753,0.375834
